,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,label_gran_6,label_gran_7,label_gran_8,label_gran_9,label_gran_10,label_gran_11,label_gran_12,label_gran_13,label_gran_14,class,path
1702,1,2,4,8,17,34,67,126,204,332,461,553,708,747,14,train/27--Spa/27_Spa_Spa_27_215.jpg
1703,0,0,0,0,0,0,1,2,4,8,13,19,28,29,14,train/27--Spa/27_Spa_Spa_27_219.jpg
1704,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_22.jpg
1705,0,1,2,5,10,20,40,77,126,210,293,363,489,515,14,train/27--Spa/27_Spa_Spa_27_228.jpg
1706,1,2,5,10,20,40,79,148,240,380,517,620,794,836,14,train/27--Spa/27_Spa_Spa_27_243.jpg
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_259.jpg
1708,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_260.jpg
1709,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_29.jpg
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_293.jpg
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_305.jpg
1712,0,0,1,2,4,8,16,32,52,86,124,160,227,234,14,train/27--Spa/27_Spa_Spa_27_31.jpg
1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_32.jpg
1714,1,2,4,8,16,32,63,120,196,320,446,533,685,723,14,train/27--Spa/27_Spa_Spa_27_348.jpg
1715,0,1,2,4,8,16,32,62,103,174,239,298,398,408,14,train/27--Spa/27_Spa_Spa_27_37.jpg
1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_372.jpg
1717,0,0,0,1,2,4,9,19,29,49,69,91,131,136,14,train/27--Spa/27_Spa_Spa_27_385.jpg
1718,0,0,0,0,1,2,4,8,12,19,27,35,53,54,14,train/27--Spa/27_Spa_Spa_27_391.jpg
1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_400.jpg
1720,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_419.jpg
1721,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_425.jpg
1722,0,1,2,4,8,16,32,62,103,174,239,298,398,408,14,train/27--Spa/27_Spa_Spa_27_428.jpg
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_434.jpg
1724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,train/27--Spa/27_Spa_Spa_27_439.jpg
1725,0,1,2,4,8,16,32,62,103,174,239,298,398,408,14,train/27--Spa/27_Spa_Spa_27_46.jpg
1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_464.jpg
1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_465.jpg
1728,0,0,0,1,2,4,9,18,28,47,65,87,124,129,14,train/27--Spa/27_Spa_Spa_27_467.jpg
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_51.jpg
1730,0,0,0,1,3,6,12,24,37,61,87,112,161,166,14,train/27--Spa/27_Spa_Spa_27_526.jpg
1731,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_546.jpg
1732,0,0,0,0,1,2,4,8,12,20,28,36,55,56,14,train/27--Spa/27_Spa_Spa_27_557.jpg
1733,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_559.jpg
1734,0,0,0,1,3,6,13,26,41,69,100,129,187,193,14,train/27--Spa/27_Spa_Spa_27_576.jpg
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_580.jpg
1736,0,0,0,1,2,5,11,22,35,59,84,109,157,162,14,train/27--Spa/27_Spa_Spa_27_581.jpg
1737,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_600.jpg
1738,0,0,0,0,0,0,1,3,5,10,16,22,33,34,14,train/27--Spa/27_Spa_Spa_27_601.jpg
1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_613.jpg
1740,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_621.jpg
1741,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,train/27--Spa/27_Spa_Spa_27_646.jpg
1742,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_658.jpg
1743,0,0,0,0,1,2,4,9,14,23,32,40,62,64,14,train/27--Spa/27_Spa_Spa_27_663.jpg
1744,0,0,0,1,2,4,9,19,29,49,69,91,131,136,14,train/27--Spa/27_Spa_Spa_27_671.jpg
1745,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_677.jpg
1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_701.jpg
1747,0,1,2,4,8,16,32,62,103,174,239,298,398,408,14,train/27--Spa/27_Spa_Spa_27_703.jpg
1748,0,0,0,1,2,4,8,17,26,43,60,79,110,114,14,train/27--Spa/27_Spa_Spa_27_714.jpg
1749,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_725.jpg
1750,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_726.jpg
1751,0,0,0,1,2,5,10,20,31,52,74,99,144,149,14,train/27--Spa/27_Spa_Spa_27_740.jpg
1752,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_741.jpg
1753,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,train/27--Spa/27_Spa_Spa_27_778.jpg
1754,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_784.jpg
1755,0,0,0,1,3,6,12,25,39,65,93,118,169,174,14,train/27--Spa/27_Spa_Spa_27_786.jpg
1756,0,1,2,5,10,21,43,83,134,223,312,385,517,544,14,train/27--Spa/27_Spa_Spa_27_808.jpg
1757,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_81.jpg
1758,0,0,0,1,2,4,8,16,24,40,56,74,102,106,14,train/27--Spa/27_Spa_Spa_27_849.jpg
1759,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_858.jpg
1760,0,0,1,3,6,12,24,46,73,120,165,206,282,290,14,train/27--Spa/27_Spa_Spa_27_864.jpg
1761,1,2,4,8,16,32,63,120,196,320,446,533,685,723,14,train/27--Spa/27_Spa_Spa_27_871.jpg
1762,0,0,0,1,2,4,8,16,24,41,58,77,106,110,14,train/27--Spa/27_Spa_Spa_27_875.jpg
1763,0,0,1,3,6,12,24,47,75,124,172,214,293,302,14,train/27--Spa/27_Spa_Spa_27_879.jpg
1764,1,2,5,11,22,44,87,163,264,418,566,679,861,903,14,train/27--Spa/27_Spa_Spa_27_884.jpg
1765,1,2,5,11,22,44,87,163,264,418,566,679,861,903,14,train/27--Spa/27_Spa_Spa_27_886.jpg
1766,0,0,0,1,2,4,8,16,24,40,56,74,103,107,14,train/27--Spa/27_Spa_Spa_27_896.jpg
1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,train/27--Spa/27_Spa_Spa_27_9.jpg
1768,0,0,0,1,2,5,10,20,31,52,74,99,143,148,14,train/27--Spa/27_Spa_Spa_27_90.jpg
1769,1,2,5,10,20,40,79,148,240,380,517,620,794,836,14,train/27--Spa/27_Spa_Spa_27_94.jpg
1770,1,3,6,12,25,51,101,189,308,486,667,804,1021,1081,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1011.jpg
1771,1,3,7,15,30,60,116,214,347,548,762,917,1150,1240,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1017.jpg
1772,1,2,5,11,23,47,93,176,288,457,623,751,958,1001,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1026.jpg
1773,1,2,5,10,20,41,81,152,246,389,529,634,812,854,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1028.jpg
1774,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1036.jpg
1775,0,0,0,0,0,0,0,1,2,4,6,9,16,17,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_1041.jpg
1776,0,0,0,1,2,4,8,16,24,40,56,74,102,106,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_106.jpg
1777,1,3,7,15,31,63,122,226,369,587,825,988,1230,1328,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_113.jpg
1778,1,3,7,15,31,63,122,226,370,589,829,994,1237,1337,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_123.jpg
1779,1,2,4,9,18,36,71,132,214,345,477,572,731,771,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_134.jpg
1780,1,3,7,15,31,62,120,222,362,574,803,960,1198,1292,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_142.jpg
1781,1,2,4,9,19,38,75,140,225,359,493,590,754,794,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_147.jpg
1782,1,3,7,14,28,56,110,203,328,517,711,857,1087,1162,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_151.jpg
1783,0,1,2,4,8,16,32,62,103,174,239,298,399,410,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_153.jpg
1784,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_169.jpg
1785,0,0,1,3,7,14,29,57,94,158,216,269,365,375,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_170.jpg
1786,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_177.jpg
1787,1,3,6,13,27,54,106,197,319,503,692,834,1059,1132,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_179.jpg
1788,1,3,7,14,29,58,112,208,338,533,738,887,1119,1200,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_182.jpg
1789,1,3,6,12,24,48,95,179,293,466,636,766,975,1020,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_190.jpg
1790,0,0,0,0,0,0,0,1,2,4,6,8,14,14,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_200.jpg
1791,1,3,6,12,24,48,95,180,295,468,639,769,979,1025,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_201.jpg
1792,1,3,7,14,28,56,110,203,329,519,715,861,1091,1166,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_204.jpg
1793,0,0,1,2,5,10,20,39,62,102,144,182,254,262,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_206.jpg
1794,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_210.jpg
1795,0,0,1,3,6,12,24,46,73,120,165,206,282,290,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_216.jpg
1796,0,0,0,0,1,2,4,9,15,26,38,52,77,81,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_220.jpg
1797,0,0,0,1,2,4,8,16,24,41,58,77,107,111,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_227.jpg
1798,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_236.jpg
1799,0,0,1,2,4,9,18,36,58,95,135,173,244,251,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_238.jpg
1800,0,0,1,3,6,12,24,46,73,120,165,206,282,290,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_246.jpg
1801,1,3,7,14,29,59,114,210,340,536,744,894,1126,1211,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_248.jpg
1802,0,0,0,0,0,0,0,1,2,4,6,9,16,17,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_249.jpg
1803,0,1,2,4,9,18,36,71,115,195,272,338,460,483,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_253.jpg
1804,0,0,1,3,6,12,24,46,73,120,165,206,282,290,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_26.jpg
1805,0,1,3,7,14,28,55,105,171,282,393,475,625,662,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_271.jpg
1806,1,2,5,10,20,41,81,152,246,390,531,636,816,858,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_272.jpg
1807,1,3,7,15,31,62,120,222,362,574,803,961,1199,1294,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_275.jpg
1808,0,0,1,2,4,8,16,32,52,87,126,163,232,239,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_279.jpg
1809,1,2,5,11,22,44,87,163,264,418,566,679,861,903,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_285.jpg
1810,1,2,5,10,20,41,81,152,246,389,529,634,813,855,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_288.jpg
1811,1,3,6,13,26,52,103,192,312,491,674,812,1032,1097,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_290.jpg
1812,1,3,7,15,30,60,116,215,349,552,767,922,1156,1246,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_291.jpg
1813,1,2,5,10,20,40,79,148,240,380,517,620,795,837,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_292.jpg
1814,1,2,5,11,22,44,87,163,264,418,566,679,861,903,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_302.jpg
1815,0,1,2,5,11,22,44,84,135,226,316,389,521,548,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_31.jpg
1816,1,3,6,12,25,50,99,186,302,476,652,785,999,1051,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_317.jpg
1817,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_322.jpg
1818,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_331.jpg
1819,1,2,5,10,20,40,79,149,242,384,523,626,804,846,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_332.jpg
1820,0,0,0,1,2,4,9,19,29,49,69,91,131,136,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_333.jpg
1821,1,2,4,8,16,32,63,120,196,320,446,533,686,724,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_336.jpg
1822,1,3,7,14,29,59,114,211,343,543,757,911,1143,1233,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_338.jpg
1823,0,0,1,2,4,8,16,32,52,86,124,160,228,235,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_346.jpg
1824,1,2,5,10,21,42,83,155,250,395,536,643,825,867,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_355.jpg
1825,1,3,7,14,29,58,112,207,335,528,730,878,1108,1186,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_362.jpg
1826,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_370.jpg
1827,1,3,6,12,25,51,101,189,308,485,666,803,1020,1079,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_377.jpg
1828,0,1,3,6,12,24,48,92,150,248,347,428,573,605,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_383.jpg
1829,1,3,7,14,28,56,110,204,330,520,717,863,1093,1168,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_384.jpg
1830,1,3,7,14,29,58,112,208,337,531,735,883,1115,1194,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_387.jpg
1831,1,3,6,12,24,48,95,180,295,468,639,769,979,1025,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_411.jpg
1832,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_412.jpg
1833,0,0,1,2,4,8,16,32,52,86,124,160,227,234,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_42.jpg
1834,1,3,7,15,30,60,116,215,350,554,771,927,1161,1251,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_421.jpg
1835,1,3,7,14,28,56,110,203,329,519,715,861,1091,1166,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_427.jpg
1836,1,2,5,10,20,40,79,148,241,382,521,624,801,843,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_44.jpg
1837,1,2,5,11,23,46,91,172,279,440,599,714,907,950,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_442.jpg
1838,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_462.jpg
1839,1,3,7,14,28,57,111,205,332,523,722,870,1100,1176,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_465.jpg
1840,1,3,6,13,26,53,105,194,315,496,682,821,1043,1110,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_472.jpg
1841,1,2,5,11,23,46,91,171,278,438,595,710,901,944,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_476.jpg
1842,1,2,5,11,23,47,93,176,288,457,623,751,958,1001,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_479.jpg
1843,1,2,4,8,16,32,63,120,196,320,446,533,686,724,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_488.jpg
1844,1,3,7,14,28,57,111,205,332,523,722,870,1100,1176,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_5.jpg
1845,1,2,5,10,20,40,79,148,240,380,517,620,794,836,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_509.jpg
1846,1,2,5,10,20,40,79,148,240,380,517,620,795,837,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_514.jpg
1847,1,3,7,14,28,56,110,204,330,520,717,863,1093,1168,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_515.jpg
1848,0,1,2,5,10,20,40,77,126,210,293,363,489,515,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_517.jpg
1849,1,2,5,11,22,45,89,167,270,426,577,692,877,920,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_520.jpg
1850,1,3,7,15,30,60,116,215,349,552,767,922,1155,1245,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_524.jpg
1851,1,3,6,12,25,50,99,186,302,477,654,789,1004,1060,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_531.jpg
1852,0,0,0,0,1,2,4,8,12,19,27,35,54,55,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_542.jpg
1853,1,3,7,15,30,60,116,214,347,549,764,919,1152,1242,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_545.jpg
1854,1,3,7,15,30,60,116,215,349,552,767,922,1156,1246,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_55.jpg
1855,0,0,1,3,7,14,29,57,93,156,213,263,358,368,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_552.jpg
1856,1,3,7,15,30,60,116,215,349,552,767,922,1156,1246,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_56.jpg
1857,1,2,5,11,22,44,87,163,264,418,566,679,861,903,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_569.jpg
1858,1,3,6,13,26,52,103,192,312,491,674,812,1032,1098,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_572.jpg
1859,1,2,5,11,22,44,87,163,264,418,566,679,862,904,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_578.jpg
1860,0,1,2,5,10,20,40,78,127,212,295,365,492,518,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_589.jpg
1861,1,3,7,14,28,56,110,203,328,517,711,857,1087,1161,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_602.jpg
1862,0,0,0,0,0,0,0,1,2,4,6,8,14,14,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_604.jpg
1863,1,3,7,15,30,61,118,218,355,563,785,941,1176,1269,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_61.jpg
1864,0,1,3,7,14,28,55,105,171,282,393,475,624,661,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_613.jpg
1865,0,0,1,3,7,14,29,56,91,153,210,259,353,363,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_615.jpg
1866,1,2,4,8,16,33,65,123,200,327,455,545,700,739,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_632.jpg
1867,1,3,6,12,24,49,97,183,299,473,647,779,991,1041,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_648.jpg
1868,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_650.jpg
1869,1,3,6,12,24,48,95,179,293,466,636,766,974,1017,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_654.jpg
1870,1,2,5,10,20,40,79,149,242,384,524,628,806,848,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_655.jpg
1871,0,0,0,0,1,2,4,9,15,25,36,47,72,76,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_674.jpg
1872,1,3,7,14,28,56,110,203,328,518,713,859,1089,1164,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_675.jpg
1873,1,3,7,15,31,62,120,222,362,574,804,963,1201,1298,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_680.jpg
1874,1,3,6,12,24,49,97,183,299,473,647,779,991,1042,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_681.jpg
1875,1,3,7,14,29,58,112,208,337,531,735,883,1115,1193,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_685.jpg
1876,1,2,5,10,21,42,83,156,253,400,544,653,835,877,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_687.jpg
1877,1,3,6,12,25,50,99,186,302,477,654,789,1004,1060,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_698.jpg
1878,1,2,4,8,16,32,63,120,196,320,446,533,686,724,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_707.jpg
1879,0,0,0,1,2,4,8,16,24,40,56,74,103,107,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_713.jpg
1880,1,2,4,8,17,34,67,127,206,334,463,555,712,751,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_716.jpg
1881,0,0,1,3,6,12,24,46,73,120,165,206,282,290,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_72.jpg
1882,1,3,6,12,24,49,97,182,298,472,645,777,988,1038,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_729.jpg
1883,1,3,7,15,30,60,116,215,349,552,767,922,1156,1246,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_73.jpg
1884,1,2,5,10,20,41,81,153,248,392,533,638,819,861,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_733.jpg
1885,1,3,7,15,30,60,116,215,349,552,767,922,1156,1246,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_734.jpg
1886,1,3,6,12,24,48,95,180,295,468,639,769,979,1026,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_736.jpg
1887,0,0,0,0,0,0,0,0,0,1,2,3,7,7,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_741.jpg
1888,1,3,6,12,24,49,97,183,299,473,647,779,991,1042,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_744.jpg
1889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_748.jpg
1890,0,0,0,0,1,3,6,13,20,34,50,68,96,100,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_760.jpg
1891,1,2,4,8,16,32,63,120,196,320,446,533,686,724,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_769.jpg
1892,1,3,7,14,29,58,112,208,338,533,738,887,1119,1200,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_772.jpg
1893,1,3,7,15,31,62,120,222,362,574,804,962,1200,1296,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_786.jpg
1894,0,1,2,4,9,18,36,71,114,193,268,331,450,470,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_789.jpg
1895,0,1,2,4,9,18,36,71,115,195,273,339,462,485,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_790.jpg
1896,1,3,7,14,29,58,112,207,335,528,730,878,1108,1185,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_800.jpg
1897,0,0,0,1,3,6,13,27,44,76,112,146,211,218,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_803.jpg
1898,1,3,6,12,24,48,95,179,293,466,636,766,975,1019,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_805.jpg
1899,1,3,6,12,24,48,95,179,293,466,636,766,975,1020,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_811.jpg
1900,0,0,0,0,1,2,4,9,15,25,36,47,72,76,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_827.jpg
1901,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_837.jpg
1902,1,2,4,8,17,35,69,130,211,341,472,567,725,765,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_839.jpg
1903,0,1,2,4,9,18,36,70,112,191,264,327,444,463,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_84.jpg
1904,1,2,5,10,20,40,79,148,240,380,517,620,795,837,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_841.jpg
1905,1,2,4,8,16,32,63,121,198,323,450,538,692,730,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_848.jpg
1906,0,0,1,2,4,8,16,32,52,86,124,160,228,235,15,train/28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_85.jpg
