,label_gran_0,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,class,path
9910,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/8041530.287038.jpg
9911,11,5,2,1,0,0,2,Shoes/Heels/rsvp/7255137.492.jpg
9912,3,1,0,0,0,0,1,Boots/Ankle/ECCO/7973351.1912.jpg
9913,11,5,2,1,0,0,2,Shoes/Heels/Earthies/7894104.3.jpg
9914,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Timberland PRO/7907644.14.jpg
9915,11,5,2,1,0,0,2,Shoes/Heels/Sperry Top-Sider/7970224.11590.jpg
9916,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7212450.352719.jpg
9917,0,0,0,0,0,0,8,Shoes/Oxfords/Clarks/7344113.216.jpg
9918,17,8,4,2,1,0,3,Sandals/Flat/Nike Kids/7489688.153430.jpg
9919,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals Kids/7723119.37723.jpg
9920,3,1,0,0,0,0,1,Boots/Ankle/Stuart Weitzman/7999057.363623.jpg
9921,11,5,2,1,0,0,2,Shoes/Heels/Annie/8014599.99.jpg
9922,17,8,4,2,1,0,3,Sandals/Flat/Havaianas/7933447.334716.jpg
9923,11,5,2,1,0,0,2,Shoes/Heels/ara/7457736.324579.jpg
9924,3,1,0,0,0,0,1,Boots/Ankle/Frye/7542758.352768.jpg
9925,11,5,2,1,0,0,2,Shoes/Heels/Naturalizer/7995161.6904.jpg
9926,17,8,4,2,1,0,3,Sandals/Flat/Bass/7932086.14.jpg
9927,11,5,2,1,0,0,2,Shoes/Heels/Nina/7941233.956.jpg
9928,10,5,2,1,0,0,4,Boots/Mid-Calf/Keen/7977342.44016.jpg
9929,8,4,2,1,0,0,6,Shoes/Loafers/Stuart Weitzman/7978069.245988.jpg
9930,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7920244.335104.jpg
9931,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Clarks/7993494.222.jpg
9932,8,4,2,1,0,0,6,Shoes/Loafers/Jumping Jacks Kids/7427559.72.jpg
9933,11,5,2,1,0,0,2,Shoes/Heels/Romantic Soles/8020653.89.jpg
9934,17,8,4,2,1,0,3,Sandals/Flat/Quiksilver Kids/7499022.169439.jpg
9935,10,5,2,1,0,0,4,Boots/Mid-Calf/Propet/8019693.3.jpg
9936,5,2,1,0,0,0,10,Slippers/Slipper Flats/Haflinger/8016625.9589.jpg
9937,10,5,2,1,0,0,4,Boots/Mid-Calf/Lucchese/7997887.243602.jpg
9938,11,5,2,1,0,0,2,Shoes/Heels/Lacoste/8073855.45906.jpg
9939,10,5,2,1,0,0,4,Boots/Mid-Calf/Roper/8042002.6.jpg
9940,6,3,1,0,0,0,14,Sandals/Heel/Finn Comfort/101093.316195.jpg
9941,11,5,2,1,0,0,2,Shoes/Heels/Elizabeth and James/7920020.335000.jpg
9942,14,7,3,1,0,0,9,Shoes/Clogs and Mules/MOZO/7768837.29312.jpg
9943,20,10,5,2,1,0,12,Shoes/Firstwalker/Primigi Kids/8022027.3.jpg
9944,12,6,3,1,0,0,5,Shoes/Flats/SKECHERS/8064033.3.jpg
9945,12,6,3,1,0,0,5,Shoes/Flats/SKECHERS/8128971.3.jpg
9946,0,0,0,0,0,0,8,Shoes/Oxfords/FootMates/7697882.50015.jpg
9947,3,1,0,0,0,0,1,Boots/Ankle/Frye/7792832.366109.jpg
9948,17,8,4,2,1,0,3,Sandals/Flat/Sanuk/7992766.607.jpg
9949,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Zoot Sports/7810118.359857.jpg
9950,11,5,2,1,0,0,2,Shoes/Heels/Fidji/8031423.149.jpg
9951,3,1,0,0,0,0,1,Boots/Ankle/Hunter/7953830.223957.jpg
9952,3,1,0,0,0,0,1,Boots/Ankle/Lucchese/7993915.375257.jpg
9953,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/7975406.373584.jpg
9954,12,6,3,1,0,0,5,Shoes/Flats/Gentle Souls/7834962.106.jpg
9955,3,1,0,0,0,0,1,Boots/Ankle/Miz Mooz/8031645.3.jpg
9956,17,8,4,2,1,0,3,Sandals/Flat/adidas/117541.8011.jpg
9957,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7886285.2906.jpg
9958,15,7,3,1,0,0,7,Boots/Knee High/Diba/7870666.371119.jpg
9959,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Under Armour/8047008.1114.jpg
9960,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Dolce & Gabbana/8014393.585.jpg
9961,11,5,2,1,0,0,2,Shoes/Heels/Rieker/7912009.332838.jpg
9962,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC/7733284.2557.jpg
9963,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/8020148.273244.jpg
9964,8,4,2,1,0,0,6,Shoes/Loafers/Shoe Be Doo/7145466.216.jpg
9965,17,8,4,2,1,0,3,Sandals/Flat/Bass/102307.3.jpg
9966,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Five Ten/7751679.166082.jpg
9967,10,5,2,1,0,0,4,Boots/Mid-Calf/Hunter/8064906.7595.jpg
9968,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7898555.365731.jpg
9969,8,4,2,1,0,0,6,Shoes/Loafers/Frye/7594661.20.jpg
9970,0,0,0,0,0,0,8,Shoes/Oxfords/BRUNO MAGLI/7505024.220.jpg
9971,10,5,2,1,0,0,4,Boots/Mid-Calf/Franco Sarto/8045174.60221.jpg
9972,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/8004406.585.jpg
9973,11,5,2,1,0,0,2,Shoes/Heels/Rockport/7809838.14296.jpg
9974,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/8020748.387477.jpg
9975,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022930.574.jpg
9976,17,8,4,2,1,0,3,Sandals/Flat/Roxy Kids/8095027.8837.jpg
9977,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8076585.18265.jpg
9978,12,6,3,1,0,0,5,Shoes/Flats/Rachel Kids/8025345.51719.jpg
9979,3,1,0,0,0,0,1,Boots/Ankle/Lugz/7262354.334582.jpg
9980,17,8,4,2,1,0,3,Sandals/Flat/Flojos/8061252.7102.jpg
9981,12,6,3,1,0,0,5,Shoes/Flats/Nine West/8050754.4500.jpg
9982,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Patagonia/7982964.358104.jpg
9983,3,1,0,0,0,0,1,Boots/Ankle/Sperry Top-Sider/7969019.73063.jpg
9984,10,5,2,1,0,0,4,Boots/Mid-Calf/Teva/7960651.6.jpg
9985,15,7,3,1,0,0,7,Boots/Knee High/Vince Camuto/8026525.213341.jpg
9986,17,8,4,2,1,0,3,Sandals/Flat/Giuseppe Zanotti/7964855.98899.jpg
9987,3,1,0,0,0,0,1,Boots/Ankle/Luichiny/8089192.7714.jpg
9988,11,5,2,1,0,0,2,Shoes/Heels/Bottega Veneta/7953240.301158.jpg
9989,12,6,3,1,0,0,5,Shoes/Flats/Gabriella Rocha/7862265.47224.jpg
9990,11,5,2,1,0,0,2,Shoes/Heels/Penny Loves Kenny/8005909.68.jpg
9991,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7975284.354958.jpg
9992,12,6,3,1,0,0,5,Shoes/Flats/Gabriella Rocha/7979381.106.jpg
9993,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Aetrex/7415368.3.jpg
9994,17,8,4,2,1,0,3,Sandals/Flat/Stuart Weitzman Bridal & Evening Collection/7880719.66708.jpg
9995,8,4,2,1,0,0,6,Shoes/Loafers/Born/7908599.3.jpg
9996,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7882306.259190.jpg
9997,11,5,2,1,0,0,2,Shoes/Heels/Juicy Couture/8129392.106.jpg
9998,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PF Flyers/7162892.330362.jpg
9999,5,2,1,0,0,0,10,Slippers/Slipper Flats/smartdogs/7348104.214149.jpg
10000,3,1,0,0,0,0,1,Boots/Ankle/Marc by Marc Jacobs/8021512.3.jpg
10001,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/The North Face/7896070.345440.jpg
10002,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reef/8031222.401.jpg
10003,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Newton Running/8029437.394032.jpg
10004,3,1,0,0,0,0,1,Boots/Ankle/Zamberlan/7311742.2460.jpg
10005,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Birkenstock/7174310.226889.jpg
10006,12,6,3,1,0,0,5,Shoes/Flats/Marc Jacobs/7946919.344490.jpg
10007,11,5,2,1,0,0,2,Shoes/Heels/Sam Edelman/8080897.340452.jpg
10008,0,0,0,0,0,0,8,Shoes/Oxfords/Florsheim/7672324.9.jpg
10009,10,5,2,1,0,0,4,Boots/Mid-Calf/Primigi Kids/8031602.3.jpg
10010,11,5,2,1,0,0,2,Shoes/Heels/Bandolino/8088905.395776.jpg
10011,3,1,0,0,0,0,1,Boots/Ankle/UGG Kids/7863077.621.jpg
10012,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/125414.35423.jpg
10013,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7128308.95658.jpg
10014,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Golf/8063553.391920.jpg
10015,20,10,5,2,1,0,12,Shoes/Firstwalker/Robeez/7998710.7339.jpg
10016,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Chicago Skates/7329182.183092.jpg
10017,8,4,2,1,0,0,6,Shoes/Loafers/Sanuk/8057923.275.jpg
10018,8,4,2,1,0,0,6,Shoes/Loafers/Trotters/7574234.45850.jpg
10019,17,8,4,2,1,0,3,Sandals/Flat/Michael Antonio/8077134.559.jpg
10020,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Bikkembergs/8032235.3.jpg
10021,17,8,4,2,1,0,3,Sandals/Flat/Ziera/7626954.231464.jpg
10022,11,5,2,1,0,0,2,Shoes/Heels/Enzo Angiolini/8128683.408376.jpg
10023,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Callaway/7911254.5412.jpg
10024,17,8,4,2,1,0,3,Sandals/Flat/Onex/7925326.30091.jpg
10025,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Bloch/7966722.418.jpg
10026,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8082314.393509.jpg
10027,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/7975542.355208.jpg
10028,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7255074.384952.jpg
10029,10,5,2,1,0,0,4,Boots/Mid-Calf/Franco Sarto/8045174.68953.jpg
10030,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7813542.3.jpg
10031,12,6,3,1,0,0,5,Shoes/Flats/Crocs/7989499.27063.jpg
10032,8,4,2,1,0,0,6,Shoes/Loafers/Patricia Green/8116149.3.jpg
10033,12,6,3,1,0,0,5,Shoes/Flats/Naturino/7987761.3.jpg
10034,5,2,1,0,0,0,10,Slippers/Slipper Flats/Acorn/7835546.306610.jpg
10035,17,8,4,2,1,0,3,Sandals/Flat/Frye/7528247.3.jpg
10036,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8023499.369533.jpg
10037,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7706781.513.jpg
10038,3,1,0,0,0,0,1,Boots/Ankle/Zamberlan/7916787.8279.jpg
10039,3,1,0,0,0,0,1,Boots/Ankle/Call it SPRING/8051925.401.jpg
10040,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7749227.328186.jpg
10041,10,5,2,1,0,0,4,Boots/Mid-Calf/Keen/7977178.356074.jpg
10042,3,1,0,0,0,0,1,Boots/Ankle/Clarks/7257865.2206.jpg
10043,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Allrounder by Mephisto/7675764.365568.jpg
10044,15,7,3,1,0,0,7,Boots/Knee High/Not Rated/8015004.20.jpg
10045,17,8,4,2,1,0,3,Sandals/Flat/Zigi/7937423.711.jpg
10046,5,2,1,0,0,0,10,Slippers/Slipper Flats/Acorn Kids/7679817.307475.jpg
10047,11,5,2,1,0,0,2,Shoes/Heels/Dyeables/7706558.632.jpg
10048,17,8,4,2,1,0,3,Sandals/Flat/LAUREN Ralph Lauren/8072071.3.jpg
10049,17,8,4,2,1,0,3,Sandals/Flat/Eric Michael/7814241.396.jpg
10050,3,1,0,0,0,0,1,Boots/Ankle/Hi-Tec Kids/7552421.224382.jpg
10051,12,6,3,1,0,0,5,Shoes/Flats/Big Buddha/8047094.200.jpg
10052,17,8,4,2,1,0,3,Sandals/Flat/Ros Hommerson/8035823.374931.jpg
10053,17,8,4,2,1,0,3,Sandals/Flat/Onex/7516024.552.jpg
10054,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Grazie/8041296.6.jpg
10055,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Spring Step/7704464.3091.jpg
10056,3,1,0,0,0,0,1,Boots/Ankle/DVS Shoe Company/7992293.216.jpg
10057,11,5,2,1,0,0,2,Shoes/Heels/Munro American/8030439.247855.jpg
10058,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7879357.337867.jpg
10059,14,7,3,1,0,0,9,Shoes/Clogs and Mules/UGG/7655286.3.jpg
10060,8,4,2,1,0,0,6,Shoes/Loafers/Magnanni/7940331.401.jpg
10061,12,6,3,1,0,0,5,Shoes/Flats/Kalso Earth/7616532.89.jpg
10062,12,6,3,1,0,0,5,Shoes/Flats/Vaneli/8004342.42129.jpg
10063,10,5,2,1,0,0,4,Boots/Mid-Calf/UGG/8041964.3.jpg
10064,10,5,2,1,0,0,4,Boots/Mid-Calf/Martino/8071359.5319.jpg
10065,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Spira/7696311.1001.jpg
10066,17,8,4,2,1,0,3,Sandals/Flat/Think!/7925713.231360.jpg
10067,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8000613.4836.jpg
10068,17,8,4,2,1,0,3,Sandals/Flat/UGG/7397040.3.jpg
10069,12,6,3,1,0,0,5,Shoes/Flats/Cushe/7883098.76.jpg
10070,11,5,2,1,0,0,2,Shoes/Heels/Cole Haan/8000947.120668.jpg
10071,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Allrounder by Mephisto/7747095.6205.jpg
10072,11,5,2,1,0,0,2,Shoes/Heels/Taryn Rose/8017337.18473.jpg
10073,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8076043.59269.jpg
10074,11,5,2,1,0,0,2,Shoes/Heels/Giuseppe Zanotti/8080643.392757.jpg
10075,15,7,3,1,0,0,7,Boots/Knee High/Bottega Veneta/8021825.370600.jpg
10076,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7885704.6748.jpg
10077,11,5,2,1,0,0,2,Shoes/Heels/Ivanka Trump/7795428.369.jpg
10078,20,10,5,2,1,0,12,Shoes/Firstwalker/Kid Express/7399313.89.jpg
10079,8,4,2,1,0,0,6,Shoes/Loafers/Pablosky Kids/8029574.9.jpg
10080,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7842260.106.jpg
10081,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PF Flyers/7535575.84248.jpg
10082,6,3,1,0,0,0,14,Sandals/Heel/VOLATILE/7521552.6.jpg
10083,3,1,0,0,0,0,1,Boots/Ankle/Call it SPRING/8060198.973.jpg
10084,0,0,0,0,0,0,8,Shoes/Oxfords/Lloyd/8045801.165611.jpg
10085,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS Work/7409911.8.jpg
10086,3,1,0,0,0,0,1,Boots/Ankle/Pour La Victoire/8023146.370891.jpg
10087,10,5,2,1,0,0,4,Boots/Mid-Calf/Ariat/7264226.73923.jpg
10088,17,8,4,2,1,0,3,Sandals/Flat/Penny Loves Kenny/7999796.934.jpg
10089,8,4,2,1,0,0,6,Shoes/Loafers/Cole Haan/8000932.3.jpg
10090,17,8,4,2,1,0,3,Sandals/Flat/SKECHERS/8018262.411.jpg
10091,3,1,0,0,0,0,1,Boots/Ankle/Oakley/7910258.293417.jpg
10092,11,5,2,1,0,0,2,Shoes/Heels/Type Z/8014067.585.jpg
10093,8,4,2,1,0,0,6,Shoes/Loafers/Eastland/8028789.72.jpg
10094,3,1,0,0,0,0,1,Boots/Ankle/Carhartt/8045243.75509.jpg
10095,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sebago/8039181.2694.jpg
10096,5,2,1,0,0,0,10,Slippers/Slipper Flats/Foamtreads/7346236.3.jpg
10097,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7999141.356435.jpg
10098,10,5,2,1,0,0,4,Boots/Mid-Calf/Vintage Shoe Company/7790872.373827.jpg
10099,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Lacoste/8073994.389792.jpg
10100,10,5,2,1,0,0,4,Boots/Mid-Calf/Dan Post Kids/8003905.3.jpg
10101,17,8,4,2,1,0,3,Sandals/Flat/Burberry/7980117.21012.jpg
10102,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Easy Spirit/8042507.2950.jpg
10103,12,6,3,1,0,0,5,Shoes/Flats/Kid Express/7925786.728.jpg
10104,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/7975822.3.jpg
10105,12,6,3,1,0,0,5,Shoes/Flats/Pablosky Kids/8029600.6.jpg
10106,8,4,2,1,0,0,6,Shoes/Loafers/Johnston & Murphy/8089975.274421.jpg
10107,10,5,2,1,0,0,4,Boots/Mid-Calf/EMU Australia/7967610.1679.jpg
10108,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7609984.380258.jpg
10109,3,1,0,0,0,0,1,Boots/Ankle/Vivobarefoot/7977497.3.jpg
10110,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Cushe/7883179.10102.jpg
10111,17,8,4,2,1,0,3,Sandals/Flat/Kate Spade New York/8064005.89.jpg
10112,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Sport/8036846.375218.jpg
10113,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Creative Recreation/7292926.183092.jpg
10114,3,1,0,0,0,0,1,Boots/Ankle/Camper/7992221.3.jpg
10115,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Kids/7931266.10623.jpg
10116,10,5,2,1,0,0,4,Boots/Mid-Calf/Merrell/7813590.312806.jpg
10117,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Spring Step/7704464.42259.jpg
10118,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PF Flyers/7162892.202567.jpg
10119,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Sperry Top-Sider/7870977.283478.jpg
10120,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/inov-8/7797140.1843.jpg
10121,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8044114.9.jpg
10122,0,0,0,0,0,0,8,Shoes/Oxfords/Josef Seibel/7364530.122536.jpg
10123,17,8,4,2,1,0,3,Sandals/Flat/Reef/7557470.1425.jpg
10124,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7942184.6972.jpg
10125,3,1,0,0,0,0,1,Boots/Ankle/Frye/7794291.248971.jpg
10126,12,6,3,1,0,0,5,Shoes/Flats/Kenneth Cole Reaction Kids/7994581.1334.jpg
10127,3,1,0,0,0,0,1,Boots/Ankle/Kenneth Cole Reaction/8022227.3.jpg
10128,10,5,2,1,0,0,4,Boots/Mid-Calf/Lucchese/8100303.399023.jpg
10129,1,0,0,0,0,0,13,Shoes/Prewalker/Livie & Luca/7767971.385.jpg
10130,12,6,3,1,0,0,5,Shoes/Flats/Crocs Kids/7639178.172593.jpg
10131,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Native Shoes/7747155.258997.jpg
10132,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/8031389.210435.jpg
10133,17,8,4,2,1,0,3,Sandals/Flat/Columbia/7593283.3.jpg
10134,5,2,1,0,0,0,10,Slippers/Slipper Flats/UGG/7578704.558.jpg
10135,12,6,3,1,0,0,5,Shoes/Flats/Big Buddha/7882104.365903.jpg
10136,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Frye/7967350.616.jpg
10137,15,7,3,1,0,0,7,Boots/Knee High/Clarks/7991846.72.jpg
10138,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman Bridal & Evening Collection/8065145.384938.jpg
10139,11,5,2,1,0,0,2,Shoes/Heels/ECCO/7950317.3.jpg
10140,12,6,3,1,0,0,5,Shoes/Flats/Trotters/7820046.300948.jpg
10141,0,0,0,0,0,0,8,Shoes/Oxfords/Hush Puppies/7190110.216.jpg
10142,12,6,3,1,0,0,5,Shoes/Flats/MICHAEL Michael Kors Kids/8042228.401.jpg
10143,17,8,4,2,1,0,3,Sandals/Flat/Kid Express/7926128.15.jpg
10144,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik Kids/7911487.2298.jpg
10145,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925401.401773.jpg
10146,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Golf/7730159.267846.jpg
10147,8,4,2,1,0,0,6,Shoes/Loafers/Sesto Meucci/8071301.388902.jpg
10148,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Morgan&Milo Kids/8018824.18872.jpg
10149,17,8,4,2,1,0,3,Sandals/Flat/Gypsy SOULE/8047478.18.jpg
10150,1,0,0,0,0,0,13,Shoes/Prewalker/pediped/7309323.18055.jpg
10151,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/K-Swiss/7765739.1001.jpg
10152,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals/7600107.262154.jpg
10153,5,2,1,0,0,0,10,Slippers/Slipper Flats/UGG/8042133.3.jpg
10154,5,2,1,0,0,0,10,Slippers/Slipper Flats/Orthaheel/7837609.61686.jpg
10155,3,1,0,0,0,0,1,Boots/Ankle/Kamik Kids/7998084.9.jpg
10156,4,2,1,0,0,0,11,Shoes/Boat Shoes/Frye/7746137.585.jpg
10157,1,0,0,0,0,0,13,Shoes/Prewalker/pediped/7671477.26168.jpg
10158,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7802305.632.jpg
10159,11,5,2,1,0,0,2,Shoes/Heels/Born/7988665.360033.jpg
10160,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7790007.353197.jpg
10161,0,0,0,0,0,0,8,Shoes/Oxfords/Bostonian/7186521.112873.jpg
10162,17,8,4,2,1,0,3,Sandals/Flat/ara/7775552.337813.jpg
10163,10,5,2,1,0,0,4,Boots/Mid-Calf/Harley-Davidson/8009035.642.jpg
10164,10,5,2,1,0,0,4,Boots/Mid-Calf/adidas Outdoor/7983899.358493.jpg
10165,11,5,2,1,0,0,2,Shoes/Heels/Michael Antonio/8131715.3.jpg
10166,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/8053759.380707.jpg
10167,3,1,0,0,0,0,1,Boots/Ankle/Khombu/8003578.3.jpg
10168,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7964428.386647.jpg
10169,8,4,2,1,0,0,6,Shoes/Loafers/A. Testoni/7999256.363732.jpg
10170,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976285.355635.jpg
10171,3,1,0,0,0,0,1,Boots/Ankle/Merrell/7987162.3.jpg
10172,8,4,2,1,0,0,6,Shoes/Loafers/Woolrich/7855607.3.jpg
10173,15,7,3,1,0,0,7,Boots/Knee High/Nine West/8077091.4418.jpg
10174,12,6,3,1,0,0,5,Shoes/Flats/Burberry/7980164.3.jpg
10175,3,1,0,0,0,0,1,Boots/Ankle/Sigerson Morrison/8008130.72.jpg
10176,12,6,3,1,0,0,5,Shoes/Flats/Geox/8004493.365207.jpg
10177,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SLVR/8030005.373246.jpg
10178,8,4,2,1,0,0,6,Shoes/Loafers/Cole Haan/7897769.983.jpg
10179,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Zigi/8098507.11.jpg
10180,11,5,2,1,0,0,2,Shoes/Heels/Ted Baker/8034028.89.jpg
10181,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Kids/7980000.6583.jpg
10182,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Golf/8063554.391951.jpg
10183,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7881187.1843.jpg
10184,3,1,0,0,0,0,1,Boots/Ankle/Lacoste/8013757.3.jpg
10185,8,4,2,1,0,0,6,Shoes/Loafers/Nina Kids/8023290.231.jpg
10186,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Geox Kids/8016580.325.jpg
10187,10,5,2,1,0,0,4,Boots/Mid-Calf/Roxy/8047871.20.jpg
10188,3,1,0,0,0,0,1,Boots/Ankle/Minnetonka/7426382.691.jpg
10189,11,5,2,1,0,0,2,Shoes/Heels/ECCO/7950350.49113.jpg
10190,8,4,2,1,0,0,6,Shoes/Loafers/Old Friend/7575248.3.jpg
10191,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Sbicca/8106677.1430.jpg
10192,17,8,4,2,1,0,3,Sandals/Flat/DV by Dolce Vita/7943201.16400.jpg
10193,10,5,2,1,0,0,4,Boots/Mid-Calf/Hunter/7976460.1162.jpg
10194,6,3,1,0,0,0,14,Sandals/Heel/Finn Comfort/7393158.72.jpg
10195,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7754502.386052.jpg
10196,17,8,4,2,1,0,3,Sandals/Flat/Arcopedico/7352713.3.jpg
10197,17,8,4,2,1,0,3,Sandals/Flat/adidas/7976281.90234.jpg
10198,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Circa/7897560.270681.jpg
10199,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/GUESS/8124719.14004.jpg
10200,11,5,2,1,0,0,2,Shoes/Heels/MICHAEL Michael Kors/8115508.407685.jpg
10201,10,5,2,1,0,0,4,Boots/Mid-Calf/Tsubo/7983695.362903.jpg
10202,5,2,1,0,0,0,10,Slippers/Slipper Flats/Foamtreads/7299258.3.jpg
10203,10,5,2,1,0,0,4,Boots/Mid-Calf/Think!/8007464.190417.jpg
10204,11,5,2,1,0,0,2,Shoes/Heels/Chinese Laundry/8029070.1162.jpg
10205,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Fly Flot/7874174.283575.jpg
10206,11,5,2,1,0,0,2,Shoes/Heels/Walking Cradles/7950573.492.jpg
